"","StartAge","MatAge","DeathAge","PolicyCost","isEarlyDeath","GrossProfit"
"1",37,70,72,14565.6915912216,0,-9434.30840877843
"2",25,70,84,7955.16007036598,0,-160044.839929634
"3",35,70,86,13156.7407151338,0,-178843.259284866
"4",28,70,79,9244.36084529135,0,-98755.6391547087
"5",25,70,72,7955.16007036598,0,-16044.839929634
"6",27,70,88,8792.44348617133,0,-207207.556513829
"7",37,70,66,14565.6915912216,1,14565.6915912216
"8",38,70,74,15328.9262145253,0,-32671.0737854747
"9",39,70,90,16134.5791977414,0,-223865.420802259
"10",25,70,39,7955.16007036598,1,7955.16007036598
"11",31,70,82,10748.51299757,0,-133251.48700243
"12",39,70,65,16134.5791977414,1,16134.5791977414
"13",34,70,72,12506.4221301843,0,-11493.5778698157
"14",30,70,52,10221.0170492056,1,10221.0170492056
"15",29,70,46,9720.09018227271,1,9720.09018227271
"16",37,70,90,14565.6915912216,0,-225434.308408778
"17",29,70,77,9720.09018227271,0,-74279.9098177273
"18",29,70,67,9720.09018227271,1,9720.09018227271
"19",35,70,46,13156.7407151338,1,13156.7407151338
"20",32,70,99,11304.1385252528,0,-336695.861474747
"21",27,70,87,8792.44348617133,0,-195207.556513829
"22",30,70,69,10221.0170492056,1,10221.0170492056
"23",29,70,58,9720.09018227271,1,9720.09018227271
"24",25,70,81,7955.16007036598,0,-124044.839929634
"25",31,70,76,10748.51299757,0,-61251.48700243
"26",28,70,74,9244.36084529135,0,-38755.6391547086
"27",25,70,81,7955.16007036598,0,-124044.839929634
"28",30,70,92,10221.0170492056,0,-253778.982950794
"29",32,70,82,11304.1385252528,0,-132695.861474747
"30",28,70,84,9244.36084529135,0,-158755.639154709
"31",31,70,70,10748.51299757,1,10748.51299757
"32",38,70,83,15328.9262145253,0,-140671.073785475
"33",36,70,87,13842.4003526914,0,-190157.599647309
"34",28,70,79,9244.36084529135,0,-98755.6391547087
"35",26,70,62,8363.12080528374,1,8363.12080528374
"36",39,70,95,16134.5791977414,0,-283865.420802259
"37",27,70,83,8792.44348617133,0,-147207.556513829
"38",40,70,85,16985.4698356661,0,-163014.530164334
"39",35,70,63,13156.7407151338,1,13156.7407151338
"40",25,70,82,7955.16007036598,0,-136044.839929634
"41",29,70,72,9720.09018227271,0,-14279.9098177273
"42",39,70,82,16134.5791977414,0,-127865.420802259
"43",36,70,76,13842.4003526914,0,-58157.5996473086
"44",38,70,87,15328.9262145253,0,-188671.073785475
"45",37,70,82,14565.6915912216,0,-129434.308408778
"46",37,70,66,14565.6915912216,1,14565.6915912216
"47",37,70,91,14565.6915912216,0,-237434.308408778
"48",32,70,87,11304.1385252528,0,-192695.861474747
"49",33,70,84,11889.558116448,0,-156110.441883552
"50",34,70,62,12506.4221301843,1,12506.4221301843
"51",25,70,76,7955.16007036598,0,-64044.839929634
"52",34,70,74,12506.4221301843,0,-35493.5778698157
"53",37,70,81,14565.6915912216,0,-117434.308408778
"54",37,70,85,14565.6915912216,0,-165434.308408778
"55",33,70,61,11889.558116448,1,11889.558116448
"56",38,70,83,15328.9262145253,0,-140671.073785475
"57",40,70,53,16985.4698356661,1,16985.4698356661
"58",35,70,84,13156.7407151338,0,-154843.259284866
"59",27,70,75,8792.44348617133,0,-51207.5565138287
"60",33,70,77,11889.558116448,0,-72110.441883552
"61",27,70,81,8792.44348617133,0,-123207.556513829
"62",40,70,69,16985.4698356661,1,16985.4698356661
"63",30,70,92,10221.0170492056,0,-253778.982950794
"64",33,70,58,11889.558116448,1,11889.558116448
"65",32,70,74,11304.1385252528,0,-36695.8614747472
"66",25,70,69,7955.16007036598,1,7955.16007036598
"67",38,70,51,15328.9262145253,1,15328.9262145253
"68",28,70,73,9244.36084529135,0,-26755.6391547086
"69",26,70,80,8363.12080528374,0,-111636.879194716
"70",33,70,71,11889.558116448,0,-110.441883552025
"71",32,70,80,11304.1385252528,0,-108695.861474747
"72",35,70,73,13156.7407151338,0,-22843.2592848662
"73",37,70,87,14565.6915912216,0,-189434.308408778
"74",35,70,91,13156.7407151338,0,-238843.259284866
"75",25,70,67,7955.16007036598,1,7955.16007036598
"76",25,70,93,7955.16007036598,0,-268044.839929634
"77",32,70,52,11304.1385252528,1,11304.1385252528
"78",25,70,94,7955.16007036598,0,-280044.839929634
"79",34,70,89,12506.4221301843,0,-215493.577869816
"80",39,70,84,16134.5791977414,0,-151865.420802259
"81",33,70,77,11889.558116448,0,-72110.441883552
"82",32,70,81,11304.1385252528,0,-120695.861474747
"83",32,70,83,11304.1385252528,0,-144695.861474747
"84",37,70,75,14565.6915912216,0,-45434.3084087784
"85",38,70,82,15328.9262145253,0,-128671.073785475
"86",33,70,80,11889.558116448,0,-108110.441883552
"87",30,70,77,10221.0170492056,0,-73778.9829507944
"88",29,70,79,9720.09018227271,0,-98279.9098177273
"89",38,70,75,15328.9262145253,0,-44671.0737854747
"90",29,70,56,9720.09018227271,1,9720.09018227271
"91",37,70,67,14565.6915912216,1,14565.6915912216
"92",40,70,75,16985.4698356661,0,-43014.5301643339
"93",39,70,80,16134.5791977414,0,-103865.420802259
"94",32,70,95,11304.1385252528,0,-288695.861474747
"95",26,70,61,8363.12080528374,1,8363.12080528374
"96",27,70,85,8792.44348617133,0,-171207.556513829
"97",28,70,79,9244.36084529135,0,-98755.6391547087
"98",35,70,79,13156.7407151338,0,-94843.2592848662
"99",27,70,39,8792.44348617133,1,8792.44348617133
"100",25,70,49,7955.16007036598,1,7955.16007036598
"101",35,70,71,13156.7407151338,0,1156.74071513378
"102",30,70,94,10221.0170492056,0,-277778.982950794
"103",33,70,60,11889.558116448,1,11889.558116448
"104",35,70,73,13156.7407151338,0,-22843.2592848662
"105",37,70,58,14565.6915912216,1,14565.6915912216
"106",40,70,76,16985.4698356661,0,-55014.5301643339
"107",31,70,60,10748.51299757,1,10748.51299757
"108",36,70,71,13842.4003526914,0,1842.40035269136
"109",32,70,89,11304.1385252528,0,-216695.861474747
"110",30,70,35,10221.0170492056,1,10221.0170492056
"111",37,70,77,14565.6915912216,0,-69434.3084087784
"112",26,70,66,8363.12080528374,1,8363.12080528374
"113",35,70,78,13156.7407151338,0,-82843.2592848662
"114",35,70,50,13156.7407151338,1,13156.7407151338
"115",25,70,100,7955.16007036598,0,-352044.839929634
"116",30,70,70,10221.0170492056,1,10221.0170492056
"117",35,70,68,13156.7407151338,1,13156.7407151338
"118",27,70,66,8792.44348617133,1,8792.44348617133
"119",34,70,69,12506.4221301843,1,12506.4221301843
"120",29,70,88,9720.09018227271,0,-206279.909817727
"121",30,70,68,10221.0170492056,1,10221.0170492056
"122",25,70,75,7955.16007036598,0,-52044.839929634
"123",26,70,51,8363.12080528374,1,8363.12080528374
"124",27,70,86,8792.44348617133,0,-183207.556513829
"125",37,70,71,14565.6915912216,0,2565.69159122157
"126",31,70,76,10748.51299757,0,-61251.48700243
"127",27,70,38,8792.44348617133,1,8792.44348617133
"128",35,70,72,13156.7407151338,0,-10843.2592848662
"129",30,70,99,10221.0170492056,0,-337778.982950794
"130",28,70,69,9244.36084529135,1,9244.36084529135
"131",38,70,75,15328.9262145253,0,-44671.0737854747
"132",35,70,89,13156.7407151338,0,-214843.259284866
"133",25,70,89,7955.16007036598,0,-220044.839929634
"134",32,70,71,11304.1385252528,0,-695.861474747162
"135",27,70,86,8792.44348617133,0,-183207.556513829
"136",36,70,88,13842.4003526914,0,-202157.599647309
"137",28,70,79,9244.36084529135,0,-98755.6391547087
"138",40,70,44,16985.4698356661,1,16985.4698356661
"139",26,70,64,8363.12080528374,1,8363.12080528374
"140",36,70,56,13842.4003526914,1,13842.4003526914
"141",36,70,78,13842.4003526914,0,-82157.5996473086
"142",27,70,74,8792.44348617133,0,-39207.5565138287
"143",33,70,96,11889.558116448,0,-300110.441883552
"144",32,70,72,11304.1385252528,0,-12695.8614747472
"145",28,70,75,9244.36084529135,0,-50755.6391547086
"146",25,70,76,7955.16007036598,0,-64044.839929634
"147",35,70,96,13156.7407151338,0,-298843.259284866
"148",32,70,78,11304.1385252528,0,-84695.8614747472
"149",38,70,68,15328.9262145253,1,15328.9262145253
"150",40,70,80,16985.4698356661,0,-103014.530164334
"151",35,70,46,13156.7407151338,1,13156.7407151338
"152",35,70,78,13156.7407151338,0,-82843.2592848662
"153",27,70,42,8792.44348617133,1,8792.44348617133
"154",26,70,34,8363.12080528374,1,8363.12080528374
"155",34,70,67,12506.4221301843,1,12506.4221301843
"156",33,70,90,11889.558116448,0,-228110.441883552
"157",38,70,41,15328.9262145253,1,15328.9262145253
"158",34,70,81,12506.4221301843,0,-119493.577869816
"159",34,70,78,12506.4221301843,0,-83493.5778698157
"160",26,70,67,8363.12080528374,1,8363.12080528374
"161",33,70,79,11889.558116448,0,-96110.441883552
"162",34,70,82,12506.4221301843,0,-131493.577869816
"163",26,70,85,8363.12080528374,0,-171636.879194716
"164",31,70,89,10748.51299757,0,-217251.48700243
"165",36,70,92,13842.4003526914,0,-250157.599647309
"166",25,70,90,7955.16007036598,0,-232044.839929634
"167",26,70,76,8363.12080528374,0,-63636.8791947163
"168",35,70,46,13156.7407151338,1,13156.7407151338
"169",28,70,70,9244.36084529135,1,9244.36084529135
"170",40,70,81,16985.4698356661,0,-115014.530164334
"171",38,70,84,15328.9262145253,0,-152671.073785475
"172",39,70,81,16134.5791977414,0,-115865.420802259
"173",31,70,79,10748.51299757,0,-97251.48700243
"174",34,70,76,12506.4221301843,0,-59493.5778698157
"175",32,70,66,11304.1385252528,1,11304.1385252528
"176",37,70,85,14565.6915912216,0,-165434.308408778
"177",40,70,77,16985.4698356661,0,-67014.5301643339
"178",31,70,75,10748.51299757,0,-49251.48700243
"179",25,70,84,7955.16007036598,0,-160044.839929634
"180",27,70,73,8792.44348617133,0,-27207.5565138287
"181",28,70,80,9244.36084529135,0,-110755.639154709
"182",39,70,45,16134.5791977414,1,16134.5791977414
"183",39,70,78,16134.5791977414,0,-79865.4208022586
"184",38,70,70,15328.9262145253,1,15328.9262145253
"185",34,70,85,12506.4221301843,0,-167493.577869816
"186",28,70,78,9244.36084529135,0,-86755.6391547087
"187",31,70,75,10748.51299757,0,-49251.48700243
"188",32,70,82,11304.1385252528,0,-132695.861474747
"189",29,70,67,9720.09018227271,1,9720.09018227271
"190",31,70,76,10748.51299757,0,-61251.48700243
"191",25,70,80,7955.16007036598,0,-112044.839929634
"192",34,70,92,12506.4221301843,0,-251493.577869816
"193",28,70,54,9244.36084529135,1,9244.36084529135
"194",38,70,72,15328.9262145253,0,-8671.07378547467
"195",40,70,76,16985.4698356661,0,-55014.5301643339
"196",32,70,76,11304.1385252528,0,-60695.8614747472
"197",29,70,84,9720.09018227271,0,-158279.909817727
"198",35,70,78,13156.7407151338,0,-82843.2592848662
"199",36,70,64,13842.4003526914,1,13842.4003526914
"200",29,70,86,9720.09018227271,0,-182279.909817727
"201",28,70,69,9244.36084529135,1,9244.36084529135
"202",31,70,57,10748.51299757,1,10748.51299757
"203",31,70,96,10748.51299757,0,-301251.48700243
"204",25,70,74,7955.16007036598,0,-40044.839929634
"205",34,70,99,12506.4221301843,0,-335493.577869816
"206",35,70,81,13156.7407151338,0,-118843.259284866
"207",39,70,72,16134.5791977414,0,-7865.42080225864
"208",39,70,85,16134.5791977414,0,-163865.420802259
"209",36,70,85,13842.4003526914,0,-166157.599647309
"210",36,70,87,13842.4003526914,0,-190157.599647309
"211",31,70,87,10748.51299757,0,-193251.48700243
"212",25,70,66,7955.16007036598,1,7955.16007036598
"213",37,70,92,14565.6915912216,0,-249434.308408778
"214",31,70,52,10748.51299757,1,10748.51299757
"215",30,70,88,10221.0170492056,0,-205778.982950794
"216",35,70,69,13156.7407151338,1,13156.7407151338
"217",25,70,69,7955.16007036598,1,7955.16007036598
"218",30,70,72,10221.0170492056,0,-13778.9829507944
"219",39,70,85,16134.5791977414,0,-163865.420802259
"220",38,70,86,15328.9262145253,0,-176671.073785475
"221",31,70,59,10748.51299757,1,10748.51299757
"222",35,70,71,13156.7407151338,0,1156.74071513378
"223",25,70,70,7955.16007036598,1,7955.16007036598
"224",39,70,87,16134.5791977414,0,-187865.420802259
"225",25,70,90,7955.16007036598,0,-232044.839929634
"226",30,70,88,10221.0170492056,0,-205778.982950794
"227",35,70,85,13156.7407151338,0,-166843.259284866
"228",26,70,78,8363.12080528374,0,-87636.8791947163
"229",26,70,44,8363.12080528374,1,8363.12080528374
"230",32,70,63,11304.1385252528,1,11304.1385252528
"231",27,70,76,8792.44348617133,0,-63207.5565138287
"232",35,70,93,13156.7407151338,0,-262843.259284866
"233",32,70,77,11304.1385252528,0,-72695.8614747472
"234",38,70,87,15328.9262145253,0,-188671.073785475
"235",30,70,50,10221.0170492056,1,10221.0170492056
"236",34,70,87,12506.4221301843,0,-191493.577869816
"237",29,70,84,9720.09018227271,0,-158279.909817727
"238",25,70,88,7955.16007036598,0,-208044.839929634
"239",25,70,89,7955.16007036598,0,-220044.839929634
"240",38,70,78,15328.9262145253,0,-80671.0737854747
"241",37,70,72,14565.6915912216,0,-9434.30840877843
"242",39,70,65,16134.5791977414,1,16134.5791977414
"243",34,70,41,12506.4221301843,1,12506.4221301843
"244",39,70,64,16134.5791977414,1,16134.5791977414
"245",40,70,68,16985.4698356661,1,16985.4698356661
"246",40,70,74,16985.4698356661,0,-31014.5301643339
"247",34,70,85,12506.4221301843,0,-167493.577869816
"248",38,70,82,15328.9262145253,0,-128671.073785475
"249",36,70,77,13842.4003526914,0,-70157.5996473086
"250",40,70,78,16985.4698356661,0,-79014.5301643339
"251",39,70,94,16134.5791977414,0,-271865.420802259
"252",34,70,81,12506.4221301843,0,-119493.577869816
"253",34,70,83,12506.4221301843,0,-143493.577869816
"254",28,70,83,9244.36084529135,0,-146755.639154709
"255",34,70,83,12506.4221301843,0,-143493.577869816
"256",25,70,73,7955.16007036598,0,-28044.839929634
"257",28,70,75,9244.36084529135,0,-50755.6391547086
"258",35,70,82,13156.7407151338,0,-130843.259284866
"259",27,70,78,8792.44348617133,0,-87207.5565138287
"260",39,70,56,16134.5791977414,1,16134.5791977414
"261",35,70,87,13156.7407151338,0,-190843.259284866
"262",38,70,55,15328.9262145253,1,15328.9262145253
"263",25,70,71,7955.16007036598,0,-4044.83992963402
"264",35,70,85,13156.7407151338,0,-166843.259284866
"265",35,70,82,13156.7407151338,0,-130843.259284866
"266",26,70,52,8363.12080528374,1,8363.12080528374
"267",29,70,84,9720.09018227271,0,-158279.909817727
"268",39,70,62,16134.5791977414,1,16134.5791977414
"269",38,70,74,15328.9262145253,0,-32671.0737854747
"270",29,70,45,9720.09018227271,1,9720.09018227271
"271",38,70,42,15328.9262145253,1,15328.9262145253
"272",40,70,90,16985.4698356661,0,-223014.530164334
"273",26,70,94,8363.12080528374,0,-279636.879194716
"274",37,70,81,14565.6915912216,0,-117434.308408778
"275",31,70,84,10748.51299757,0,-157251.48700243
"276",27,70,83,8792.44348617133,0,-147207.556513829
"277",32,70,71,11304.1385252528,0,-695.861474747162
"278",37,70,59,14565.6915912216,1,14565.6915912216
"279",29,70,80,9720.09018227271,0,-110279.909817727
"280",28,70,60,9244.36084529135,1,9244.36084529135
"281",29,70,87,9720.09018227271,0,-194279.909817727
"282",37,70,70,14565.6915912216,1,14565.6915912216
"283",34,70,83,12506.4221301843,0,-143493.577869816
"284",27,70,81,8792.44348617133,0,-123207.556513829
"285",25,70,73,7955.16007036598,0,-28044.839929634
"286",40,70,86,16985.4698356661,0,-175014.530164334
"287",25,70,84,7955.16007036598,0,-160044.839929634
"288",27,70,90,8792.44348617133,0,-231207.556513829
"289",32,70,84,11304.1385252528,0,-156695.861474747
"290",33,70,78,11889.558116448,0,-84110.441883552
"291",34,70,89,12506.4221301843,0,-215493.577869816
"292",33,70,81,11889.558116448,0,-120110.441883552
"293",36,70,98,13842.4003526914,0,-322157.599647309
"294",37,70,86,14565.6915912216,0,-177434.308408778
"295",28,70,76,9244.36084529135,0,-62755.6391547086
"296",34,70,90,12506.4221301843,0,-227493.577869816
"297",27,70,77,8792.44348617133,0,-75207.5565138287
"298",33,70,86,11889.558116448,0,-180110.441883552
"299",26,70,96,8363.12080528374,0,-303636.879194716
"300",25,70,87,7955.16007036598,0,-196044.839929634
"301",33,70,89,11889.558116448,0,-216110.441883552
"302",39,70,84,16134.5791977414,0,-151865.420802259
"303",38,70,80,15328.9262145253,0,-104671.073785475
"304",25,70,79,7955.16007036598,0,-100044.839929634
"305",31,70,70,10748.51299757,1,10748.51299757
"306",27,70,81,8792.44348617133,0,-123207.556513829
"307",35,70,85,13156.7407151338,0,-166843.259284866
"308",33,70,98,11889.558116448,0,-324110.441883552
"309",38,70,78,15328.9262145253,0,-80671.0737854747
"310",30,70,68,10221.0170492056,1,10221.0170492056
"311",30,70,87,10221.0170492056,0,-193778.982950794
"312",40,70,56,16985.4698356661,1,16985.4698356661
"313",32,70,40,11304.1385252528,1,11304.1385252528
"314",35,70,86,13156.7407151338,0,-178843.259284866
"315",40,70,94,16985.4698356661,0,-271014.530164334
"316",26,70,38,8363.12080528374,1,8363.12080528374
"317",35,70,77,13156.7407151338,0,-70843.2592848662
"318",38,70,92,15328.9262145253,0,-248671.073785475
"319",28,70,57,9244.36084529135,1,9244.36084529135
"320",36,70,66,13842.4003526914,1,13842.4003526914
"321",39,70,79,16134.5791977414,0,-91865.4208022586
"322",28,70,90,9244.36084529135,0,-230755.639154709
"323",37,70,91,14565.6915912216,0,-237434.308408778
"324",29,70,63,9720.09018227271,1,9720.09018227271
"325",34,70,72,12506.4221301843,0,-11493.5778698157
"326",34,70,53,12506.4221301843,1,12506.4221301843
"327",38,70,80,15328.9262145253,0,-104671.073785475
"328",27,70,65,8792.44348617133,1,8792.44348617133
"329",28,70,79,9244.36084529135,0,-98755.6391547087
"330",34,70,61,12506.4221301843,1,12506.4221301843
"331",34,70,89,12506.4221301843,0,-215493.577869816
"332",33,70,82,11889.558116448,0,-132110.441883552
"333",38,70,86,15328.9262145253,0,-176671.073785475
