"","StartAge","MatAge","DeathAge","PolicyCost","isEarlyDeath","GrossProfit"
"667",40,70,60,16985.4698356661,1,16985.4698356661
"668",25,70,77,7955.16007036598,0,-76044.839929634
"669",35,70,86,13156.7407151338,0,-178843.259284866
"670",31,70,75,10748.51299757,0,-49251.48700243
"671",37,70,72,14565.6915912216,0,-9434.30840877843
"672",31,70,59,10748.51299757,1,10748.51299757
"673",28,70,66,9244.36084529135,1,9244.36084529135
"674",38,70,75,15328.9262145253,0,-44671.0737854747
"675",25,70,67,7955.16007036598,1,7955.16007036598
"676",38,70,62,15328.9262145253,1,15328.9262145253
"677",29,70,81,9720.09018227271,0,-122279.909817727
"678",30,70,90,10221.0170492056,0,-229778.982950794
"679",30,70,78,10221.0170492056,0,-85778.9829507944
"680",28,70,81,9244.36084529135,0,-122755.639154709
"681",38,70,76,15328.9262145253,0,-56671.0737854747
"682",26,70,57,8363.12080528374,1,8363.12080528374
"683",29,70,89,9720.09018227271,0,-218279.909817727
"684",32,70,78,11304.1385252528,0,-84695.8614747472
"685",34,70,84,12506.4221301843,0,-155493.577869816
"686",34,70,87,12506.4221301843,0,-191493.577869816
"687",33,70,53,11889.558116448,1,11889.558116448
"688",35,70,81,13156.7407151338,0,-118843.259284866
"689",31,70,83,10748.51299757,0,-145251.48700243
"690",29,70,55,9720.09018227271,1,9720.09018227271
"691",27,70,69,8792.44348617133,1,8792.44348617133
"692",26,70,80,8363.12080528374,0,-111636.879194716
"693",27,70,90,8792.44348617133,0,-231207.556513829
"694",26,70,68,8363.12080528374,1,8363.12080528374
"695",40,70,72,16985.4698356661,0,-7014.53016433387
"696",31,70,96,10748.51299757,0,-301251.48700243
"697",25,70,81,7955.16007036598,0,-124044.839929634
"698",29,70,82,9720.09018227271,0,-134279.909817727
"699",29,70,87,9720.09018227271,0,-194279.909817727
"700",25,70,35,7955.16007036598,1,7955.16007036598
"701",35,70,72,13156.7407151338,0,-10843.2592848662
"702",36,70,78,13842.4003526914,0,-82157.5996473086
"703",28,70,75,9244.36084529135,0,-50755.6391547086
"704",38,70,70,15328.9262145253,1,15328.9262145253
"705",30,70,81,10221.0170492056,0,-121778.982950794
"706",30,70,66,10221.0170492056,1,10221.0170492056
"707",34,70,93,12506.4221301843,0,-263493.577869816
"708",32,70,98,11304.1385252528,0,-324695.861474747
"709",25,70,98,7955.16007036598,0,-328044.839929634
"710",31,70,81,10748.51299757,0,-121251.48700243
"711",33,70,80,11889.558116448,0,-108110.441883552
"712",38,70,91,15328.9262145253,0,-236671.073785475
"713",37,70,94,14565.6915912216,0,-273434.308408778
"714",38,70,86,15328.9262145253,0,-176671.073785475
"715",39,70,89,16134.5791977414,0,-211865.420802259
"716",26,70,62,8363.12080528374,1,8363.12080528374
"717",26,70,49,8363.12080528374,1,8363.12080528374
"718",36,70,79,13842.4003526914,0,-94157.5996473086
"719",26,70,55,8363.12080528374,1,8363.12080528374
"720",38,70,76,15328.9262145253,0,-56671.0737854747
"721",30,70,86,10221.0170492056,0,-181778.982950794
"722",31,70,66,10748.51299757,1,10748.51299757
"723",29,70,89,9720.09018227271,0,-218279.909817727
"724",26,70,87,8363.12080528374,0,-195636.879194716
"725",32,70,92,11304.1385252528,0,-252695.861474747
"726",39,70,54,16134.5791977414,1,16134.5791977414
"727",35,70,80,13156.7407151338,0,-106843.259284866
"728",32,70,58,11304.1385252528,1,11304.1385252528
"729",36,70,82,13842.4003526914,0,-130157.599647309
"730",33,70,67,11889.558116448,1,11889.558116448
"731",26,70,86,8363.12080528374,0,-183636.879194716
"732",38,70,79,15328.9262145253,0,-92671.0737854747
"733",32,70,72,11304.1385252528,0,-12695.8614747472
"734",33,70,56,11889.558116448,1,11889.558116448
"735",32,70,74,11304.1385252528,0,-36695.8614747472
"736",34,70,76,12506.4221301843,0,-59493.5778698157
"737",39,70,80,16134.5791977414,0,-103865.420802259
"738",39,70,80,16134.5791977414,0,-103865.420802259
"739",39,70,86,16134.5791977414,0,-175865.420802259
"740",31,70,47,10748.51299757,1,10748.51299757
"741",34,70,88,12506.4221301843,0,-203493.577869816
"742",30,70,51,10221.0170492056,1,10221.0170492056
"743",39,70,75,16134.5791977414,0,-43865.4208022586
"744",28,70,86,9244.36084529135,0,-182755.639154709
"745",29,70,81,9720.09018227271,0,-122279.909817727
"746",31,70,47,10748.51299757,1,10748.51299757
"747",30,70,74,10221.0170492056,0,-37778.9829507944
"748",30,70,77,10221.0170492056,0,-73778.9829507944
"749",34,70,88,12506.4221301843,0,-203493.577869816
"750",40,70,69,16985.4698356661,1,16985.4698356661
"751",33,70,83,11889.558116448,0,-144110.441883552
"752",37,70,68,14565.6915912216,1,14565.6915912216
"753",40,70,95,16985.4698356661,0,-283014.530164334
"754",33,70,67,11889.558116448,1,11889.558116448
"755",30,70,61,10221.0170492056,1,10221.0170492056
"756",32,70,72,11304.1385252528,0,-12695.8614747472
"757",35,70,81,13156.7407151338,0,-118843.259284866
"758",27,70,88,8792.44348617133,0,-207207.556513829
"759",38,70,86,15328.9262145253,0,-176671.073785475
"760",40,70,89,16985.4698356661,0,-211014.530164334
"761",29,70,89,9720.09018227271,0,-218279.909817727
"762",33,70,90,11889.558116448,0,-228110.441883552
"763",30,70,54,10221.0170492056,1,10221.0170492056
"764",37,70,72,14565.6915912216,0,-9434.30840877843
"765",39,70,90,16134.5791977414,0,-223865.420802259
"766",25,70,86,7955.16007036598,0,-184044.839929634
"767",30,70,92,10221.0170492056,0,-253778.982950794
"768",33,70,48,11889.558116448,1,11889.558116448
"769",32,70,74,11304.1385252528,0,-36695.8614747472
"770",29,70,53,9720.09018227271,1,9720.09018227271
"771",32,70,85,11304.1385252528,0,-168695.861474747
"772",26,70,73,8363.12080528374,0,-27636.8791947163
"773",37,70,79,14565.6915912216,0,-93434.3084087784
"774",38,70,71,15328.9262145253,0,3328.92621452533
"775",36,70,93,13842.4003526914,0,-262157.599647309
"776",38,70,47,15328.9262145253,1,15328.9262145253
"777",39,70,65,16134.5791977414,1,16134.5791977414
"778",27,70,82,8792.44348617133,0,-135207.556513829
"779",33,70,96,11889.558116448,0,-300110.441883552
"780",39,70,55,16134.5791977414,1,16134.5791977414
"781",37,70,58,14565.6915912216,1,14565.6915912216
"782",29,70,78,9720.09018227271,0,-86279.9098177273
"783",31,70,87,10748.51299757,0,-193251.48700243
"784",40,70,90,16985.4698356661,0,-223014.530164334
"785",36,70,79,13842.4003526914,0,-94157.5996473086
"786",36,70,75,13842.4003526914,0,-46157.5996473086
"787",27,70,78,8792.44348617133,0,-87207.5565138287
"788",39,70,93,16134.5791977414,0,-259865.420802259
"789",32,70,76,11304.1385252528,0,-60695.8614747472
"790",38,70,64,15328.9262145253,1,15328.9262145253
"791",25,70,91,7955.16007036598,0,-244044.839929634
"792",40,70,59,16985.4698356661,1,16985.4698356661
"793",38,70,79,15328.9262145253,0,-92671.0737854747
"794",31,70,79,10748.51299757,0,-97251.48700243
"795",33,70,59,11889.558116448,1,11889.558116448
"796",38,70,86,15328.9262145253,0,-176671.073785475
"797",30,70,72,10221.0170492056,0,-13778.9829507944
"798",36,70,59,13842.4003526914,1,13842.4003526914
"799",34,70,91,12506.4221301843,0,-239493.577869816
"800",32,70,88,11304.1385252528,0,-204695.861474747
"801",33,70,77,11889.558116448,0,-72110.441883552
"802",36,70,57,13842.4003526914,1,13842.4003526914
"803",39,70,93,16134.5791977414,0,-259865.420802259
"804",32,70,84,11304.1385252528,0,-156695.861474747
"805",31,70,79,10748.51299757,0,-97251.48700243
"806",29,70,76,9720.09018227271,0,-62279.9098177273
"807",38,70,83,15328.9262145253,0,-140671.073785475
"808",40,70,73,16985.4698356661,0,-19014.5301643339
"809",31,70,88,10748.51299757,0,-205251.48700243
"810",37,70,88,14565.6915912216,0,-201434.308408778
"811",29,70,69,9720.09018227271,1,9720.09018227271
"812",33,70,57,11889.558116448,1,11889.558116448
"813",27,70,86,8792.44348617133,0,-183207.556513829
"814",31,70,56,10748.51299757,1,10748.51299757
"815",39,70,84,16134.5791977414,0,-151865.420802259
"816",27,70,84,8792.44348617133,0,-159207.556513829
"817",32,70,79,11304.1385252528,0,-96695.8614747472
"818",29,70,42,9720.09018227271,1,9720.09018227271
"819",32,70,91,11304.1385252528,0,-240695.861474747
"820",40,70,72,16985.4698356661,0,-7014.53016433387
"821",30,70,71,10221.0170492056,0,-1778.98295079436
"822",40,70,66,16985.4698356661,1,16985.4698356661
"823",33,70,89,11889.558116448,0,-216110.441883552
"824",39,70,78,16134.5791977414,0,-79865.4208022586
"825",35,70,75,13156.7407151338,0,-46843.2592848662
"826",40,70,70,16985.4698356661,1,16985.4698356661
"827",34,70,87,12506.4221301843,0,-191493.577869816
"828",28,70,76,9244.36084529135,0,-62755.6391547086
"829",25,70,100,7955.16007036598,0,-352044.839929634
"830",27,70,44,8792.44348617133,1,8792.44348617133
"831",26,70,80,8363.12080528374,0,-111636.879194716
"832",32,70,50,11304.1385252528,1,11304.1385252528
"833",40,70,82,16985.4698356661,0,-127014.530164334
"834",35,70,82,13156.7407151338,0,-130843.259284866
"835",32,70,79,11304.1385252528,0,-96695.8614747472
"836",34,70,95,12506.4221301843,0,-287493.577869816
"837",38,70,79,15328.9262145253,0,-92671.0737854747
"838",27,70,65,8792.44348617133,1,8792.44348617133
"839",27,70,87,8792.44348617133,0,-195207.556513829
"840",26,70,97,8363.12080528374,0,-315636.879194716
"841",38,70,92,15328.9262145253,0,-248671.073785475
"842",40,70,81,16985.4698356661,0,-115014.530164334
"843",40,70,79,16985.4698356661,0,-91014.5301643339
"844",33,70,82,11889.558116448,0,-132110.441883552
"845",32,70,90,11304.1385252528,0,-228695.861474747
"846",36,70,84,13842.4003526914,0,-154157.599647309
"847",29,70,76,9720.09018227271,0,-62279.9098177273
"848",25,70,83,7955.16007036598,0,-148044.839929634
"849",39,70,72,16134.5791977414,0,-7865.42080225864
"850",37,70,86,14565.6915912216,0,-177434.308408778
"851",29,70,89,9720.09018227271,0,-218279.909817727
"852",29,70,81,9720.09018227271,0,-122279.909817727
"853",40,70,70,16985.4698356661,1,16985.4698356661
"854",27,70,64,8792.44348617133,1,8792.44348617133
"855",27,70,87,8792.44348617133,0,-195207.556513829
"856",33,70,72,11889.558116448,0,-12110.441883552
"857",33,70,71,11889.558116448,0,-110.441883552025
"858",25,70,82,7955.16007036598,0,-136044.839929634
"859",38,70,46,15328.9262145253,1,15328.9262145253
"860",30,70,61,10221.0170492056,1,10221.0170492056
"861",39,70,87,16134.5791977414,0,-187865.420802259
"862",34,70,85,12506.4221301843,0,-167493.577869816
"863",32,70,78,11304.1385252528,0,-84695.8614747472
"864",39,70,66,16134.5791977414,1,16134.5791977414
"865",28,70,83,9244.36084529135,0,-146755.639154709
"866",27,70,83,8792.44348617133,0,-147207.556513829
"867",25,70,67,7955.16007036598,1,7955.16007036598
"868",33,70,43,11889.558116448,1,11889.558116448
"869",30,70,82,10221.0170492056,0,-133778.982950794
"870",35,70,59,13156.7407151338,1,13156.7407151338
"871",32,70,48,11304.1385252528,1,11304.1385252528
"872",28,70,60,9244.36084529135,1,9244.36084529135
"873",32,70,63,11304.1385252528,1,11304.1385252528
"874",33,70,74,11889.558116448,0,-36110.441883552
"875",30,70,76,10221.0170492056,0,-61778.9829507944
"876",39,70,75,16134.5791977414,0,-43865.4208022586
"877",32,70,70,11304.1385252528,1,11304.1385252528
"878",33,70,78,11889.558116448,0,-84110.441883552
"879",36,70,87,13842.4003526914,0,-190157.599647309
"880",34,70,74,12506.4221301843,0,-35493.5778698157
"881",29,70,78,9720.09018227271,0,-86279.9098177273
"882",36,70,62,13842.4003526914,1,13842.4003526914
"883",30,70,70,10221.0170492056,1,10221.0170492056
"884",36,70,63,13842.4003526914,1,13842.4003526914
"885",37,70,79,14565.6915912216,0,-93434.3084087784
"886",34,70,77,12506.4221301843,0,-71493.5778698157
"887",28,70,92,9244.36084529135,0,-254755.639154709
"888",27,70,83,8792.44348617133,0,-147207.556513829
"889",40,70,78,16985.4698356661,0,-79014.5301643339
"890",31,70,78,10748.51299757,0,-85251.48700243
"891",25,70,44,7955.16007036598,1,7955.16007036598
"892",31,70,42,10748.51299757,1,10748.51299757
"893",30,70,93,10221.0170492056,0,-265778.982950794
"894",26,70,86,8363.12080528374,0,-183636.879194716
"895",39,70,72,16134.5791977414,0,-7865.42080225864
"896",27,70,97,8792.44348617133,0,-315207.556513829
"897",27,70,90,8792.44348617133,0,-231207.556513829
"898",28,70,40,9244.36084529135,1,9244.36084529135
"899",27,70,68,8792.44348617133,1,8792.44348617133
"900",27,70,91,8792.44348617133,0,-243207.556513829
"901",36,70,58,13842.4003526914,1,13842.4003526914
"902",38,70,78,15328.9262145253,0,-80671.0737854747
"903",31,70,46,10748.51299757,1,10748.51299757
"904",40,70,83,16985.4698356661,0,-139014.530164334
"905",36,70,56,13842.4003526914,1,13842.4003526914
"906",30,70,56,10221.0170492056,1,10221.0170492056
"907",29,70,69,9720.09018227271,1,9720.09018227271
"908",33,70,72,11889.558116448,0,-12110.441883552
"909",25,70,62,7955.16007036598,1,7955.16007036598
"910",34,70,87,12506.4221301843,0,-191493.577869816
"911",26,70,65,8363.12080528374,1,8363.12080528374
"912",38,70,85,15328.9262145253,0,-164671.073785475
"913",27,70,76,8792.44348617133,0,-63207.5565138287
"914",34,70,84,12506.4221301843,0,-155493.577869816
"915",32,70,75,11304.1385252528,0,-48695.8614747472
"916",40,70,71,16985.4698356661,0,4985.46983566613
"917",26,70,86,8363.12080528374,0,-183636.879194716
"918",27,70,73,8792.44348617133,0,-27207.5565138287
"919",36,70,97,13842.4003526914,0,-310157.599647309
"920",25,70,85,7955.16007036598,0,-172044.839929634
"921",31,70,79,10748.51299757,0,-97251.48700243
"922",36,70,47,13842.4003526914,1,13842.4003526914
"923",27,70,64,8792.44348617133,1,8792.44348617133
"924",36,70,88,13842.4003526914,0,-202157.599647309
"925",25,70,90,7955.16007036598,0,-232044.839929634
"926",32,70,91,11304.1385252528,0,-240695.861474747
"927",27,70,69,8792.44348617133,1,8792.44348617133
"928",25,70,67,7955.16007036598,1,7955.16007036598
"929",29,70,81,9720.09018227271,0,-122279.909817727
"930",40,70,74,16985.4698356661,0,-31014.5301643339
"931",34,70,56,12506.4221301843,1,12506.4221301843
"932",32,70,42,11304.1385252528,1,11304.1385252528
"933",27,70,87,8792.44348617133,0,-195207.556513829
"934",33,70,84,11889.558116448,0,-156110.441883552
"935",26,70,78,8363.12080528374,0,-87636.8791947163
"936",35,70,87,13156.7407151338,0,-190843.259284866
"937",25,70,84,7955.16007036598,0,-160044.839929634
"938",39,70,80,16134.5791977414,0,-103865.420802259
"939",27,70,77,8792.44348617133,0,-75207.5565138287
"940",38,70,87,15328.9262145253,0,-188671.073785475
"941",37,70,95,14565.6915912216,0,-285434.308408778
"942",38,70,64,15328.9262145253,1,15328.9262145253
"943",29,70,93,9720.09018227271,0,-266279.909817727
"944",29,70,77,9720.09018227271,0,-74279.9098177273
"945",32,70,79,11304.1385252528,0,-96695.8614747472
"946",29,70,79,9720.09018227271,0,-98279.9098177273
"947",32,70,60,11304.1385252528,1,11304.1385252528
"948",40,70,93,16985.4698356661,0,-259014.530164334
"949",25,70,53,7955.16007036598,1,7955.16007036598
"950",35,70,55,13156.7407151338,1,13156.7407151338
"951",26,70,85,8363.12080528374,0,-171636.879194716
"952",39,70,85,16134.5791977414,0,-163865.420802259
"953",35,70,76,13156.7407151338,0,-58843.2592848662
"954",37,70,81,14565.6915912216,0,-117434.308408778
"955",35,70,73,13156.7407151338,0,-22843.2592848662
"956",30,70,68,10221.0170492056,1,10221.0170492056
"957",25,70,77,7955.16007036598,0,-76044.839929634
"958",36,70,72,13842.4003526914,0,-10157.5996473086
"959",28,70,76,9244.36084529135,0,-62755.6391547086
"960",32,70,88,11304.1385252528,0,-204695.861474747
"961",40,70,64,16985.4698356661,1,16985.4698356661
"962",28,70,63,9244.36084529135,1,9244.36084529135
"963",32,70,68,11304.1385252528,1,11304.1385252528
"964",25,70,88,7955.16007036598,0,-208044.839929634
"965",27,70,78,8792.44348617133,0,-87207.5565138287
"966",26,70,84,8363.12080528374,0,-159636.879194716
"967",26,70,96,8363.12080528374,0,-303636.879194716
"968",38,70,70,15328.9262145253,1,15328.9262145253
"969",34,70,76,12506.4221301843,0,-59493.5778698157
"970",28,70,89,9244.36084529135,0,-218755.639154709
"971",27,70,83,8792.44348617133,0,-147207.556513829
"972",29,70,98,9720.09018227271,0,-326279.909817727
"973",36,70,61,13842.4003526914,1,13842.4003526914
"974",29,70,96,9720.09018227271,0,-302279.909817727
"975",34,70,80,12506.4221301843,0,-107493.577869816
"976",26,70,78,8363.12080528374,0,-87636.8791947163
"977",36,70,79,13842.4003526914,0,-94157.5996473086
"978",35,70,58,13156.7407151338,1,13156.7407151338
"979",37,70,82,14565.6915912216,0,-129434.308408778
"980",31,70,66,10748.51299757,1,10748.51299757
"981",36,70,81,13842.4003526914,0,-118157.599647309
"982",31,70,76,10748.51299757,0,-61251.48700243
"983",25,70,86,7955.16007036598,0,-184044.839929634
"984",29,70,70,9720.09018227271,1,9720.09018227271
"985",40,70,88,16985.4698356661,0,-199014.530164334
"986",37,70,61,14565.6915912216,1,14565.6915912216
"987",25,70,53,7955.16007036598,1,7955.16007036598
"988",28,70,82,9244.36084529135,0,-134755.639154709
"989",25,70,71,7955.16007036598,0,-4044.83992963402
"990",28,70,95,9244.36084529135,0,-290755.639154709
"991",40,70,72,16985.4698356661,0,-7014.53016433387
"992",31,70,58,10748.51299757,1,10748.51299757
"993",35,70,76,13156.7407151338,0,-58843.2592848662
"994",34,70,63,12506.4221301843,1,12506.4221301843
"995",32,70,92,11304.1385252528,0,-252695.861474747
"996",32,70,81,11304.1385252528,0,-120695.861474747
"997",32,70,52,11304.1385252528,1,11304.1385252528
"998",33,70,87,11889.558116448,0,-192110.441883552
"999",36,70,81,13842.4003526914,0,-118157.599647309
"1000",40,70,87,16985.47,0,-187014.5
